Id,SalePrice
1579,138368.01666666666
1580,193763.54166666666
1581,144042.39583333334
1582,126819.91666666667
1583,321613.5833333333
1584,238709.0625
1585,140550.27777777778
1586,78037.40416666666
1587,116973.42083333334
1588,147104.46666666667
1589,103665.08333333333
1590,137907.5
1591,113380.10416666667
1592,122240.10416666667
1593,117936.40416666666
1594,127235.54166666667
1595,117245.32916666666
1596,231557.16666666666
1597,153745.43333333332
1598,194821.88333333333
1599,208896.675
1600,194652.23333333334
1601,62226.3875
1602,112685.225
1603,105912.10833333334
1604,262271.45416666666
1605,272661.2208333333
1606,167054.58333333334
1607,181394.15416666667
1608,214276.7625
1609,197933.29583333334
1610,158110.4
1611,155620.41666666666
1612,177734.275
1613,172036.55
1614,121088.68333333333
1615,88281.04166666667
1616,82114.50833333333
1617,90369.375
1618,127794.48333333334
1619,136307.7875
1620,156570.91666666666
1621,139783.64583333334
1622,142198.5125
1623,256721.94583333333
1624,188131.91666666666
1625,134503.43333333332
1626,173756.04166666666
1627,180914.52083333334
1628,275616.74583333335
1629,177181.12083333332
1630,318495.2208333333
1631,236267.40833333333
1632,264791.8958333333
1633,172669.15833333333
1634,179949.375
1635,179741.49166666667
1636,167321.7
1637,162385.4125
1638,206048.25
1639,181196.41666666666
1640,249422.63333333333
1641,177713.75
1642,215783.62916666668
1643,230356.0875
1644,225329.65
1645,177871.44583333333
1646,155523.69583333333
1647,162146.66666666666
1648,142927.54166666666
1649,140204.32083333333
1650,120134.95833333333
1651,121797.49166666667
1652,93053.33333333333
1653,103119.79166666667
1654,155229.92916666667
1655,164940.8125
1656,147845.7625
1657,156228.47083333333
1658,147379.30416666667
1659,150562.85416666666
1660,144719.1125
1661,415150.37083333335
1662,341418.1666666667
1663,375550.7833333333
1664,445192.6041666667
1665,337624.3458333333
1666,293842.23333333334
1667,332706.5
1668,345115.2166666667
1669,290373.0125
1670,335879.76666666666
1671,245968.31666666668
1672,454385.6458333333
1673,318136.80833333335
1674,263120.0958333333
1675,185981.45833333334
1676,187776.075
1677,209949.33333333334
1678,449814.50416666665
1679,331131.7916666667
1680,319051.8458333333
1681,285030.0625
1682,281753.85833333334
1683,194690.04166666666
1684,179668.54166666666
1685,175801.75833333333
1686,171267.31666666668
1687,170929.85
1688,190894.1875
1689,190955.51666666666
1690,183886.08333333334
1691,174131.32916666666
1692,255842.27083333334
1693,172856.59166666667
1694,180346.46666666667
1695,175888.25
1696,259474.77083333334
1697,178985.02083333334
1698,338084.07916666666
1699,334807.7625
1700,228908.64166666666
1701,271733.6125
1702,280118.4791666667
1703,275893.0416666667
1704,282649.5125
1705,229664.925
1706,444875.7375
1707,202747.93333333332
1708,211720.65416666667
1709,322283.44583333336
1710,241573.42916666667
1711,254035.60833333334
1712,273524.9791666667
1713,246322.69166666668
1714,211673.69583333333
1715,202438.59166666667
1716,202474.55833333332
1717,183478.86666666667
1718,144644.34166666667
1719,205829.0625
1720,262464.3458333333
1721,188171.35
1722,131531.59583333333
1723,154645.04583333334
1724,212557.71666666667
1725,235054.44166666668
1726,183962.29166666666
1727,174238.3
1728,187307.59583333333
1729,166466.27916666667
1730,165899.4625
1731,126134.9875
1732,130769.025
1733,116852.6875
1734,129258.4375
1735,132247.42916666667
1736,122466.49166666667
1737,347609.07083333336
1738,210435.04166666666
1739,296510.44583333336
1740,200283.93333333332
1741,178550.69166666668
1742,169694.3
1743,176413.24166666667
1744,286942.0958333333
1745,242793.90416666667
1746,236239.5
1747,210723.725
1748,206617.80833333332
1749,154247.94166666668
1750,150482.57916666666
1751,225424.45
1752,121941.90416666666
1753,170403.82916666666
1754,207196.3625
1755,165994.16666666666
1756,114020.60416666667
1757,125514.46666666666
1758,136316.47083333333
1759,163706.04166666666
1760,155813.54166666666
1761,154016.975
1762,167883.42083333334
1763,163970.52083333334
1764,120732.89583333333
1765,186226.04166666666
1766,164536.06666666668
1767,194650.5
1768,141649.7375
1769,174274.96666666667
1770,143831.66666666666
1771,142090.15
1772,154660.76666666666
1773,135088.71666666667
1774,136400.72083333333
1775,141001.14583333334
1776,120687.40416666666
1777,108969.275
1778,129158.75
1779,122874.35833333334
1780,172747.83333333334
1781,140448.64166666666
1782,93306.05833333333
1783,144156.84166666667
1784,98204.52083333333
1785,128789.0
1786,134372.7
1787,167973.95833333334
1788,59155.45
1789,113574.73333333334
1790,71526.52083333333
1791,190852.5875
1792,164881.90416666667
1793,147685.20833333334
1794,142427.91666666666
1795,143420.41666666666
1796,132080.35833333334
1797,136779.27083333334
1798,130695.7625
1799,111388.30416666667
1800,123640.3875
1801,121650.78333333334
1802,140064.0625
1803,156713.41666666666
1804,139551.22083333333
1805,138146.45833333334
1806,128140.41666666667
1807,150073.80833333332
1808,135550.94583333333
1809,124705.625
1810,136037.88333333333
1811,108792.2375
1812,121880.775
1813,123376.4
1814,101345.3875
1815,62815.808333333334
1816,107144.39583333333
1817,109325.8125
1818,174685.03333333333
1819,115951.60833333334
1820,71093.33333333333
1821,121806.875
1822,160343.4
1823,66326.80416666667
1824,141493.52083333334
1825,132986.6875
1826,103866.45
1827,113191.60833333334
1828,127122.89583333333
1829,123385.5625
1830,171185.20833333334
1831,176107.2625
1832,121959.06666666667
1833,148718.67916666667
1834,136546.46666666667
1835,168172.33333333334
1836,148763.79166666666
1837,93569.76666666666
1838,139650.1875
1839,90542.60416666667
1840,162711.50833333333
1841,136455.49166666667
1842,101138.11666666667
1843,143705.15416666667
1844,137056.87916666668
1845,138364.71666666667
1846,155106.25
1847,150544.55
1848,63795.825
1849,116377.625
1850,129047.3625
1851,158723.67916666667
1852,133095.28333333333
1853,130117.75416666667
1854,181501.99583333332
1855,163735.5625
1856,215826.4875
1857,145590.35416666666
1858,146657.59583333333
1859,119552.54166666667
1860,144174.75833333333
1861,119552.54166666667
1862,276040.6125
1863,275353.9791666667
1864,275353.9791666667
1865,352808.7083333333
1866,344337.0125
1867,253972.24166666667
1868,266894.5208333333
1869,202012.4875
1870,243415.59166666667
1871,255630.8
1872,176363.59166666667
1873,232419.05833333332
1874,143320.04166666666
1875,203806.49166666667
1876,195912.84166666667
1877,196338.67083333334
1878,208070.45
1879,132135.31666666668
1880,131915.41666666666
1881,238554.01666666666
1882,267175.80416666664
1883,202326.8375
1884,227229.34583333333
1885,256538.15
1886,260979.42083333334
1887,197961.17916666667
1888,270011.1458333333
1889,170423.775
1890,132077.43333333332
1891,145272.75972222222
1892,110515.62083333333
1893,140052.9
1894,133474.74166666667
1895,150475.52083333334
1896,124852.65416666666
1897,118597.94166666667
1898,110642.91666666667
1899,142878.75
1900,142686.25
1901,141420.10416666666
1902,134563.30416666667
1903,210499.00833333333
1904,133692.20416666666
1905,175389.475
1906,146200.7625
1907,189272.275
1908,124595.90555555555
1909,131087.575
1910,131260.475
1911,174665.30833333332
1912,270124.04583333334
1913,138011.99583333332
1914,84422.91666666667
1915,291382.1875
1916,70471.6875
1917,252337.1625
1918,134407.60416666666
1919,160076.6125
1920,177325.5375
1921,392566.55
1922,336403.0125
1923,179798.77916666667
1924,221248.9
1925,218800.51666666666
1926,363291.7083333333
1927,139730.95
1928,159139.56666666668
1929,127289.83333333333
1930,144863.12916666668
1931,139798.83333333334
1932,138907.49583333332
1933,161468.08333333334
1934,181796.66666666666
1935,178383.39583333334
1936,183552.02083333334
1937,185923.5
1938,170926.97916666666
1939,276525.1458333333
1940,198328.76666666666
1941,183336.0625
1942,198333.84166666667
1943,198608.575
1944,308950.3
1945,341831.55416666664
1946,177526.93333333332
1947,291664.2791666667
1948,188547.59583333333
1949,244897.35833333334
1950,186804.14166666666
1951,225463.67083333334
1952,229909.75416666668
1953,161533.02916666667
1954,194720.4375
1955,138851.29583333334
1956,290195.0625
1957,174289.58333333334
1958,298385.1583333333
1959,144034.78333333333
1960,115614.70833333333
1961,125131.99583333333
1962,93823.95833333333
1963,109272.1625
1964,113711.77083333333
1965,150675.11666666667
1966,170760.85416666666
1967,260030.98333333334
1968,338533.8125
1969,345778.82083333336
1970,409417.2708333333
1971,445311.00833333336
1972,361005.6125
1973,268556.2291666667
1974,290129.7791666667
1975,439051.3875
1976,258400.60416666666
1977,334303.87916666665
1978,346589.6458333333
1979,353361.0875
1980,207210.24583333332
1981,328661.3541666667
1982,222752.8875
1983,219597.84583333333
1984,161218.65833333333
1985,200175.37916666668
1986,192243.59583333333
1987,173676.30416666667
1988,181324.75
1989,189825.175
1990,228282.9375
1991,215958.0125
1992,213549.8125
1993,176187.21666666667
1994,232440.7125
1995,190224.70833333334
1996,253093.275
1997,332373.4041666667
1998,355258.92916666664
1999,253696.94583333333
2000,309127.42083333334
2001,257448.36666666667
2002,231631.93333333332
2003,270092.6125
2004,270805.9625
2005,240790.19166666668
2006,223500.06666666668
2007,273159.67083333334
2008,189801.09166666667
2009,196223.125
2010,193829.12916666668
2011,142722.725
2012,187896.68333333332
2013,178400.74583333332
2014,188972.91666666666
2015,197377.59166666667
2016,196847.825
2017,195644.125
2018,126538.19166666667
2019,129809.09166666666
2020,117836.62916666667
2021,111649.2875
2022,177649.875
2023,139060.54583333334
2024,215441.08333333334
2025,416914.875
2026,182352.625
2027,159054.57083333333
2028,155887.10833333334
2029,172816.9875
2030,296634.10833333334
2031,268384.525
2032,278695.17083333334
2033,286644.125
2034,165461.4375
2035,206650.07916666666
2036,183422.42083333334
2037,184325.12916666668
2038,344363.2708333333
2039,215940.525
2040,354081.50833333336
2041,268512.45
2042,206747.81666666668
2043,176167.49166666667
2044,187719.34166666667
2045,241210.37916666668
2046,141180.85416666666
2047,144918.75416666668
2048,133179.83333333334
2049,138120.4375
2050,195059.27083333334
2051,110752.47083333334
2052,140124.27083333334
2053,142710.20833333334
2054,88336.3875
2055,158133.125
2056,141168.725
2057,128064.83333333333
2058,207127.0375
2059,130642.17916666667
2060,159991.80416666667
2061,169207.39166666666
2062,139311.97916666666
2063,117461.6375
2064,139772.02916666667
2065,126352.12083333333
2066,185667.29166666666
2067,121784.20416666666
2068,140355.94166666668
2069,95263.81666666667
2070,115298.61666666667
2071,94650.625
2072,141832.425
2073,132858.47083333333
2074,178796.98333333334
2075,148466.04166666666
2076,126522.375
2077,150785.625
2078,131271.5125
2079,134066.17916666667
2080,126165.29583333334
2081,124562.775
2082,136764.39583333334
2083,131223.15833333333
2084,122163.33333333333
2085,135010.3625
2086,155976.3375
2087,127115.84166666666
2088,111792.5375
2089,91326.13333333333
2090,144101.44166666668
2091,112548.05833333333
2092,115806.76666666666
2093,129450.36666666667
2094,142132.25
2095,152134.79166666666
2096,99581.4125
2097,96089.11666666667
2098,138609.2125
2099,60306.34583333333
2100,109363.08333333333
2101,128704.2625
2102,148748.02083333334
2103,105574.49166666667
2104,132843.55
2105,122364.51666666666
2106,77460.5375
2107,249257.175
2108,129170.3125
2109,116056.0
2110,121173.525
2111,173230.46666666667
2112,133927.71666666667
2113,118162.34583333334
2114,117624.90833333334
2115,143730.09166666667
2116,113406.83333333333
2117,144750.975
2118,120563.62916666667
2119,120961.04166666667
2120,109423.575
2121,92996.7875
2122,100046.79583333334
2123,102084.8375
2124,180274.34166666667
2125,134454.50416666668
2126,149716.37916666668
2127,184472.20416666666
2128,149595.625
2129,112437.5
2130,152714.33333333334
2131,162826.375
2132,119050.04583333334
2133,122921.5
2134,123971.475
2135,111877.7125
2136,92400.67083333334
2137,133109.06666666668
2138,140679.375
2139,154965.97083333333
2140,135243.125
2141,143293.45416666666
2142,135655.4375
2143,146341.89583333334
2144,138780.25
2145,136315.83333333334
2146,171670.20833333334
2147,140314.925
2148,124199.45
2149,140742.11666666667
2150,220215.025
2151,128626.675
2152,164587.5
2153,166196.875
2154,109425.52083333333
2155,143136.6625
2156,234924.18333333332
2157,219531.39583333334
2158,230801.15833333333
2159,195866.6875
2160,174984.24583333332
2161,271354.0
2162,411804.8875
2163,352275.5291666667
2164,262219.6041666667
2165,171955.89583333334
2166,145552.58333333334
2167,193312.70833333334
2168,192485.625
2169,191392.54166666666
2170,224180.25833333333
2171,148277.625
2172,147278.1125
2173,159917.5
2174,243455.65
2175,310461.1583333333
2176,290833.45416666666
2177,264851.37083333335
2178,229443.7375
2179,144462.2013888889
2180,190320.60833333334
2181,197022.3125
2182,230572.8625
2183,218946.45
2184,137401.21666666667
2185,128635.05
2186,149205.0
2187,149168.54166666666
2188,153120.28333333333
2189,167588.42916666667
2190,88649.55416666667
2191,89339.1375
2192,95487.5
2193,101239.54166666667
2194,117340.92083333334
2195,111262.22083333334
2196,112064.6625
2197,115201.87916666667
2198,183137.24166666667
2199,158373.1875
2200,125200.35833333334
2201,133441.68333333332
2202,188313.125
2203,156769.19166666668
2204,145703.54166666666
2205,116524.58333333333
2206,132155.02083333334
2207,238142.58333333334
2208,231976.95416666666
2209,178836.5375
2210,124418.19583333333
2211,118592.70833333333
2212,121683.8
2213,118573.05833333333
2214,130309.30416666667
2215,105806.55
2216,146196.24583333332
2217,79551.6
2218,100721.575
2219,90071.54583333334
2220,82658.94166666667
2221,282991.9583333333
2222,230501.1875
2223,258991.35416666666
2224,239357.18333333332
2225,140543.99583333332
2226,178172.7875
2227,196588.92916666667
2228,260095.57083333333
2229,234030.63333333333
2230,150808.82916666666
2231,209602.6875
2232,195794.85833333334
2233,173520.71666666667
2234,232171.04166666666
2235,196639.275
2236,272496.4125
2237,347138.98333333334
2238,216443.29166666666
2239,134215.25833333333
2240,162484.30416666667
2241,140620.0625
2242,136309.27916666667
2243,124245.43333333333
2244,92335.925
2245,86837.72916666667
2246,146357.32916666666
2247,106355.0
2248,123979.16666666667
2249,125271.25
2250,139955.42916666667
2251,133218.53333333333
2252,186447.425
2253,162286.9625
2254,174259.40416666667
2255,180004.3875
2256,177906.68333333332
2257,202226.25833333333
2258,177484.0375
2259,178983.54166666666
2260,165000.75833333333
2261,184644.5
2262,202075.775
2263,325802.30416666664
2264,427451.7916666667
2265,169314.62916666668
2266,289271.35
2267,379270.7916666667
2268,394545.79583333334
2269,172068.27916666667
2270,183749.94583333333
2271,223189.89166666666
2272,194682.50833333333
2273,164396.25
2274,166929.13333333333
2275,182818.9875
2276,168996.25416666668
2277,177042.4125
2278,151319.7375
2279,120633.35416666667
2280,123917.75
2281,179044.71666666667
2282,180015.29166666666
2283,106029.58333333333
2284,117159.4
2285,164027.66666666666
2286,128052.87083333333
2287,331704.5375
2288,275514.17083333334
2289,387544.55
2290,385904.14166666666
2291,331606.2291666667
2292,419443.64166666666
2293,417219.10833333334
2294,389174.95
2295,439778.05
2296,289102.42083333334
2297,274694.64166666666
2298,332258.87916666665
2299,388649.5958333333
2300,299717.70416666666
2301,259404.41666666666
2302,238210.12083333332
2303,256271.975
2304,263507.7208333333
2305,189385.33611111113
2306,188032.31111111114
2307,187591.525
2308,230272.11666666667
2309,279692.06666666665
2310,221540.74166666667
2311,184231.13333333333
2312,180810.45833333334
2313,175541.95416666666
2314,178097.3875
2315,172528.525
2316,185794.40416666667
2317,176343.1125
2318,174388.825
2319,176867.76666666666
2320,189936.38333333333
2321,248468.35416666666
2322,171111.10833333334
2323,190401.81666666668
2324,170813.14583333334
2325,218706.28333333333
2326,172841.1
2327,216049.72916666666
2328,218695.58333333334
2329,180160.01666666666
2330,176923.40416666667
2331,331797.0625
2332,363229.1583333333
2333,303613.1041666667
2334,250609.85833333334
2335,261622.525
2336,309462.3625
2337,216559.80416666667
2338,250181.55
2339,241202.4
2340,406626.6625
2341,219053.17083333334
2342,247453.87083333332
2343,218940.96666666667
2344,235602.7875
2345,263515.07916666666
2346,230804.84166666667
2347,196923.99583333332
2348,235034.4625
2349,168008.37083333332
2350,268481.0291666667
2351,256196.03333333333
2352,285227.3458333333
2353,233556.0375
2354,136955.16666666666
2355,159818.10416666666
2356,153321.87916666668
2357,216703.7375
2358,200241.59166666667
2359,122272.45833333333
2360,119791.78333333334
2361,139201.65416666667
2362,264449.32916666666
2363,135409.45416666666
2364,152298.02083333334
2365,216749.21666666667
2366,188520.61666666667
2367,248153.05416666667
2368,198638.04166666666
2369,234881.05833333332
2370,172809.8125
2371,173305.62083333332
2372,191424.3875
2373,243902.875
2374,307530.5875
2375,257977.0375
2376,240299.8375
2377,339116.30833333335
2378,156181.25
2379,189786.74583333332
2380,147760.83333333334
2381,162463.275
2382,198436.02916666667
2383,225230.05
2384,247225.80833333332
2385,154020.625
2386,138582.29166666666
2387,131428.33333333334
2388,104695.97083333334
2389,125025.17916666667
2390,142198.1875
2391,135495.66666666666
2392,126802.325
2393,168444.86666666667
2394,143569.79166666666
2395,189849.60416666666
2396,154564.125
2397,208628.0
2398,129392.44166666667
2399,65138.5625
2400,63575.75833333333
2401,122617.42916666667
2402,133872.42083333334
2403,138310.4375
2404,141781.50416666668
2405,158187.425
2406,132571.875
2407,128997.94166666667
2408,143597.29166666666
2409,133472.08333333334
2410,177036.09583333333
2411,119317.08333333333
2412,152243.69583333333
2413,140216.14583333334
2414,143861.5625
2415,136306.37916666668
2416,133804.79166666666
2417,140586.14583333334
2418,129406.17916666667
2419,129940.89583333333
2420,121417.90833333334
2421,148602.20416666666
2422,133490.5
2423,113324.15416666666
2424,147918.69583333333
2425,186764.04166666666
2426,118048.53333333334
2427,130266.9625
2428,166726.40833333333
2429,123682.325
2430,133288.33333333334
2431,107337.775
2432,133958.75
2433,140336.3875
2434,146863.33333333334
2435,154207.91666666666
2436,117363.425
2437,105713.03333333334
2438,120378.525
2439,119847.34583333334
2440,130658.05833333333
2441,103468.6625
2442,106154.10416666667
2443,126165.54166666667
2444,120611.56666666667
2445,103447.08333333333
2446,125108.0125
2447,233416.14583333334
2448,161507.6875
2449,115370.9125
2450,158685.1375
2451,123460.32083333333
2452,215267.44166666668
2453,102139.10416666667
2454,113499.53333333334
2455,113423.06666666667
2456,127626.325
2457,117002.91666666667
2458,115553.51666666666
2459,117239.01666666666
2460,132686.70416666666
2461,131666.04583333334
2462,127550.7375
2463,113743.10833333334
2464,200147.2375
2465,149258.9625
2466,125338.51666666666
2467,153543.95
2468,107474.45
2469,96230.1
2470,189313.2875
2471,210603.0625
2472,185369.58333333334
2473,113167.69166666667
2474,101843.15833333334
2475,234656.275
2476,105931.50833333333
2477,129711.66666666667
2478,167175.83333333334
2479,111470.72916666667
2480,148427.08333333334
2481,128543.18333333333
2482,127170.62916666667
2483,117306.25
2484,126138.40416666666
2485,126955.9
2486,156630.83333333334
2487,165713.5875
2488,143521.45833333334
2489,153084.91666666666
2490,148780.14583333334
2491,106125.95833333333
2492,180230.15
2493,144347.27916666667
2494,162658.07083333333
2495,116740.3875
2496,227847.69166666668
2497,146015.16666666666
2498,118725.9
2499,102740.96666666666
2500,129807.0125
2501,148382.60416666666
2502,140264.1125
2503,111130.125
2504,192267.6
2505,205015.26666666666
2506,273941.30833333335
2507,337381.0833333333
2508,273759.89166666666
2509,236747.88333333333
2510,238788.33333333334
2511,188857.75833333333
2512,212466.14166666666
2513,219523.75416666668
2514,259766.44583333333
2515,153900.125
2516,164992.59166666667
2517,137912.125
2518,136849.41666666666
2519,228279.85416666666
2520,208420.37916666668
2521,198863.85833333334
2522,213062.65416666667
2523,132858.44166666668
2524,132633.78333333333
2525,141120.3625
2526,138474.52916666667
2527,126111.83333333333
2528,130065.82916666666
2529,126831.07916666666
2530,114764.22916666667
2531,235627.37916666668
2532,229910.12083333332
2533,203024.36666666667
2534,252148.7375
2535,285444.14166666666
2536,220112.89583333334
2537,232438.74166666667
2538,187821.45
2539,188861.00833333333
2540,180114.28333333333
2541,180764.94583333333
2542,154142.22916666666
2543,124305.98333333334
2544,126227.40416666666
2545,143194.8625
2546,152045.83333333334
2547,146123.42083333334
2548,149756.49583333332
2549,148709.34583333333
2550,327907.0875
2551,145025.53472222222
2552,125333.1625
2553,88374.34583333334
2554,131989.25416666668
2555,114983.02083333333
2556,105791.41666666667
2557,115579.35
2558,170329.75833333333
2559,143325.375
2560,128084.57916666666
2561,127685.63333333333
2562,132187.21666666667
2563,146505.975
2564,175019.02083333334
2565,123420.6625
2566,122952.19166666667
2567,117986.475
2568,179219.76666666666
2569,186897.09166666667
2570,124867.225
2571,179666.89166666666
2572,183759.79166666666
2573,231880.11666666667
2574,284403.3416666667
2575,137652.82916666666
2576,125773.39583333333
2577,134951.46666666667
2578,101519.76666666666
2579,61562.825
2580,137488.5
2581,131317.47916666666
2582,115563.8375
2583,263651.0375
2584,162306.50833333333
2585,176452.3875
2586,203571.57916666666
2587,195407.49166666667
2588,161530.75833333333
2589,142322.91666666666
2590,218231.42916666667
2591,215514.55833333332
2592,231085.6875
2593,247755.72916666666
2594,184329.64583333334
2595,206557.59583333333
2596,324898.3541666667
2597,197674.88333333333
2598,268477.9083333333
2599,385778.74583333335
2600,149361.57916666666
2601,144540.00694444444
2602,83411.22083333334
2603,86537.175
2604,86993.125
2605,82649.07083333333
2606,137315.27916666667
2607,170743.66666666666
2608,183129.75833333333
2609,142535.9375
2610,109253.95833333333
2611,159311.66666666666
2612,152648.60833333334
2613,127722.70833333333
2614,124755.12083333333
2615,149466.25
2616,136408.4375
2617,174472.12083333332
2618,202076.6
2619,238368.79583333334
2620,175567.39583333334
2621,191836.70416666666
2622,199194.925
2623,245776.33333333334
2624,269133.0875
2625,325755.2791666667
2626,165544.15
2627,185798.3375
2628,399171.62916666665
2629,516956.24583333335
2630,347273.9583333333
2631,500048.2625
2632,378300.11666666664
2633,320286.23333333334
2634,361671.625
2635,149035.91666666666
2636,194011.77083333334
2637,168513.2
2638,239204.825
2639,173487.39583333334
2640,155234.58333333334
2641,109674.2875
2642,193430.04583333334
2643,125652.525
2644,128596.85416666667
2645,108297.75833333333
2646,91082.70833333333
2647,99815.775
2648,133240.91666666666
2649,142685.625
2650,162555.52083333334
2651,149166.62916666668
2652,470086.0125
2653,284635.475
2654,277910.74166666664
2655,355200.3416666667
2656,340271.1583333333
2657,327005.5875
2658,270504.42083333334
2659,300855.1
2660,317254.99166666664
2661,340295.9791666667
2662,339631.075
2663,283388.50416666665
2664,290361.81666666665
2665,334771.4
2666,293241.0416666667
2667,169721.07916666666
2668,173508.02916666667
2669,177162.025
2670,284706.65
2671,175852.15416666667
2672,187165.09583333333
2673,196064.17083333334
2674,204742.66666666666
2675,173106.8875
2676,184344.43333333332
2677,197844.2375
2678,246292.6875
2679,278268.8625
2680,281422.4583333333
2681,360611.375
2682,307461.69166666665
2683,495259.93333333335
2684,302579.25416666665
2685,307042.7208333333
2686,271893.175
2687,301742.7875
2688,240683.43333333332
2689,222639.74583333332
2690,454783.4083333333
2691,195096.1125
2692,138251.89166666666
2693,204032.125
2694,133576.75833333333
2695,189768.3
2696,184033.35
2697,202053.2625
2698,192014.89583333334
2699,179731.875
2700,165772.45833333334
2701,168031.5125
2702,132452.28333333333
2703,144269.09166666667
2704,137557.6125
2705,127420.34583333334
2706,123927.3875
2707,127381.04583333334
2708,135642.70833333334
2709,111052.91666666667
2710,125701.14166666666
2711,259520.3625
2712,319938.6583333333
2713,181341.42916666667
2714,150097.12083333332
2715,168933.7875
2716,153166.42083333334
2717,182989.43333333332
2718,249672.96666666667
2719,157267.8
2720,176196.775
2721,142196.975
2722,157754.30833333332
2723,141678.375
2724,125833.45833333333
2725,134536.0625
2726,151335.20833333334
2727,171114.45833333334
2728,167686.8
2729,147138.58333333334
2730,150232.8125
2731,118930.94166666667
2732,128819.8125
2733,158770.83333333334
2734,176545.0
2735,138942.65416666667
2736,146000.41666666666
2737,124068.75
2738,146478.83333333334
2739,157740.27916666667
2740,142144.5
2741,143429.62083333332
2742,157601.66666666666
2743,143013.125
2744,147826.625
2745,144715.9375
2746,132191.04166666666
2747,153628.94583333333
2748,131016.42916666667
2749,131371.7
2750,140169.38333333333
2751,129015.80416666667
2752,224682.31666666668
2753,152623.07083333333
2754,202637.95833333334
2755,135572.51666666666
2756,93351.30833333333
2757,80971.30416666667
2758,82593.35833333334
2759,158922.43333333332
2760,119484.72083333334
2761,143634.79166666666
2762,145000.625
2763,180652.875
2764,175617.525
2765,265008.1666666667
2766,121416.52083333333
2767,93715.04583333334
2768,142294.16666666666
2769,129645.14166666666
2770,164120.54166666666
2771,122292.5625
2772,117421.5625
2773,158279.80833333332
2774,144704.79166666666
2775,130955.10833333334
2776,138044.1875
2777,160624.4625
2778,126599.59166666666
2779,119317.33333333333
2780,116423.875
2781,108243.35
2782,103816.05
2783,92144.48333333334
2784,130306.70833333333
2785,140616.21666666667
2786,66460.3
2787,131511.97916666666
2788,81552.57083333333
2789,209058.89583333334
2790,114069.4625
2791,133323.11666666667
2792,80605.2625
2793,175196.17083333334
2794,101808.24583333333
2795,120953.20833333333
2796,105528.16666666667
2797,214082.54166666666
2798,111660.39583333333
2799,128222.3
2800,87715.05416666667
2801,125164.87916666667
2802,135146.14166666666
2803,178003.44583333333
2804,138320.46666666667
2805,110243.75
2806,93857.55416666667
2807,159379.85416666666
2808,148297.3125
2809,136556.04166666666
2810,139846.5625
2811,158374.61666666667
2812,143868.20833333334
2813,163999.97083333333
2814,162132.55416666667
2815,118171.95833333333
2816,252452.0375
2817,142134.60833333334
2818,131035.83333333333
2819,161490.72083333333
2820,132623.22916666666
2821,111639.7
2822,195149.65833333333
2823,262795.55416666664
2824,173084.20833333334
2825,142038.14166666666
2826,141683.4375
2827,139403.33333333334
2828,209810.5625
2829,187781.92916666667
2830,231778.83333333334
2831,192699.81666666668
2832,207321.11666666667
2833,260575.75833333333
2834,222232.8375
